16-08-15 00:12:13,613 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 8.333333333333332%
16-08-15 00:12:14,625 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 16.666666666666664%
16-08-15 00:12:15,625 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 16.666666666666664%
16-08-15 00:12:16,625 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 16.666666666666664%
16-08-15 00:12:17,626 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 25.0%
16-08-15 00:12:18,627 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 25.0%
16-08-15 00:12:19,627 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 25.0%
16-08-15 00:12:20,627 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 33.33333333333333%
16-08-15 00:12:21,627 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 33.33333333333333%
16-08-15 00:12:22,628 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 33.33333333333333%
16-08-15 00:12:23,628 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 33.33333333333333%
16-08-15 00:12:24,628 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 41.66666666666667%
16-08-15 00:12:25,628 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 41.66666666666667%
16-08-15 00:12:26,651 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 50.0%
16-08-15 00:12:27,652 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 50.0%
16-08-15 00:12:28,652 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 50.0%
16-08-15 00:12:29,652 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 58.333333333333336%
16-08-15 00:12:30,652 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 58.333333333333336%
16-08-15 00:12:31,652 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 66.66666666666666%
16-08-15 00:12:32,652 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 75.0%
16-08-15 00:12:33,652 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 75.0%
16-08-15 00:12:34,653 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 83.33333333333334%
16-08-15 00:12:35,653 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 83.33333333333334%
16-08-15 00:12:36,654 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 91.66666666666666%
16-08-15 00:12:36,829 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:164) ## Query 去哪儿 finished.
16-08-15 00:12:37,737 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:12:38,738 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:12:39,738 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:12:40,738 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:12:41,738 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:12:42,743 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:14:26,762 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:14:27,767 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:14:28,044 WARN  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:323) ## No company named 去哪儿网 found, please use other strategy.
16-08-15 00:14:28,767 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:73) ## Query 去哪儿网 finished. With status NOT_FOUND.
16-08-15 00:14:48,470 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:14:49,485 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:14:50,489 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:14:51,489 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:14:52,489 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:14:53,631 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:14:54,632 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:14:55,663 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:14:56,664 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:14:57,664 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 0.0%
16-08-15 00:14:58,664 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 8.333333333333332%
